fecha,producto_id,codigo,producto,categoria,corte,real,baseline,random_forest,horizonte_dias
2026-06-26,DS-P010,FER-010,Mortero seco 40 kg,Construcción,2026-06-26,12.0000,18.5000,17.8145,7
2026-06-26,DS-P011,FER-011,Pegamento para cerámica 20 kg,Construcción,2026-06-26,14.0000,8.2500,7.3354,7
2026-06-26,DS-P012,FER-012,Impermeabilizante acrílico 1 galón,Construcción,2026-06-26,3.0000,4.0000,3.2790,7
2026-06-26,DS-P013,FER-013,Malla electrosoldada 6x6 (lámina),Construcción,2026-06-26,3.0000,4.5000,3.9075,7
2026-06-26,DS-P014,FER-014,Alambre de amarre (libra),Construcción,2026-06-26,19.0000,27.2500,26.6715,7
2026-06-26,DS-P015,FER-015,Tomacorriente doble polarizado,Eléctrico,2026-06-26,17.0000,15.2500,13.9967,7
2026-06-26,DS-P016,FER-016,Interruptor sencillo,Eléctrico,2026-06-26,12.0000,14.2500,13.3011,7
2026-06-26,DS-P017,FER-017,Breaker 20 A enchufable,Eléctrico,2026-06-26,8.0000,5.0000,6.7389,7
2026-06-26,DS-P018,FER-018,"Cinta aislante 3/4"" x 20 m",Eléctrico,2026-06-26,26.0000,21.5000,19.7314,7
2026-06-26,DS-P019,FER-019,Bombillo LED 12 W,Eléctrico,2026-06-26,9.0000,15.2500,16.2185,7
2026-06-26,DS-P020,FER-020,"Codo PVC 1/2"" x 90°",Plomería,2026-06-26,51.0000,50.2500,46.3155,7
2026-06-26,DS-P021,FER-021,"Tee PVC 1/2""",Plomería,2026-06-26,16.0000,33.2500,28.6930,7
2026-06-26,DS-P022,FER-022,Pegamento PVC 1/4 galón,Plomería,2026-06-26,17.0000,21.5000,20.5459,7
2026-06-26,DS-P023,FER-023,"Llave de paso 1/2""",Plomería,2026-06-26,8.0000,7.2500,5.6678,7
2026-06-26,DS-P024,FER-024,Grifo metálico para lavamanos,Plomería,2026-06-26,0.0000,2.0000,2.6927,7
2026-06-26,DS-P025,FER-025,"Alicate universal 8""",Herramientas,2026-06-26,7.0000,9.0000,6.9754,7
2026-06-26,DS-P026,FER-026,Destornillador de estrella #2,Herramientas,2026-06-26,6.0000,7.0000,6.7517,7
2026-06-26,DS-P027,FER-027,"Llave ajustable 10""",Herramientas,2026-06-26,4.0000,4.5000,4.7456,7
2026-06-26,DS-P028,FER-028,"Taladro percutor 1/2"" 750 W",Herramientas Eléctricas,2026-06-26,0.0000,1.0000,1.0336,7
2026-06-26,DS-P029,FER-029,"Pulidora angular 4-1/2""",Herramientas Eléctricas,2026-06-26,0.0000,0.7500,0.2048,7
2026-06-26,DS-P030,FER-030,"Sierra circular 7-1/4""",Herramientas Eléctricas,2026-06-26,0.0000,0.7500,0.1732,7
2026-06-26,DS-P031,FER-031,Rotomartillo SDS 800 W,Herramientas Eléctricas,2026-06-26,0.0000,0.0000,0.1578,7
2026-06-26,DS-P032,FER-032,Pintura de aceite color 1 galón,Pinturas,2026-06-26,4.0000,2.7500,4.1171,7
2026-06-26,DS-P033,FER-033,Diluyente (thinner) 1 galón,Pinturas,2026-06-26,6.0000,8.7500,8.7469,7
2026-06-26,DS-P034,FER-034,"Brocha 3""",Pinturas,2026-06-26,9.0000,11.0000,10.0702,7
2026-06-26,DS-P035,FER-035,"Rodillo 9"" con bandeja",Pinturas,2026-06-26,5.0000,6.5000,7.2449,7
2026-06-26,DS-P036,FER-036,"Clavo de acero 2-1/2"" (libra)",Tornillería,2026-06-26,33.0000,30.0000,28.7940,7
2026-06-26,DS-P037,FER-037,"Perno hexagonal 3/8"" x 3"" con tuerca",Tornillería,2026-06-26,43.0000,15.7500,13.9244,7
2026-06-26,DS-P038,FER-038,"Taquete plástico 1/4"" (bolsa 100 u)",Tornillería,2026-06-26,11.0000,12.5000,12.0659,7
2026-06-26,DS-P039,FER-039,"Bisagra de acero 3"" (par)",Cerrajería,2026-06-26,12.0000,10.0000,8.4956,7
2026-06-26,DS-P040,FER-040,Cerradura de pomo para puerta,Cerrajería,2026-06-26,1.0000,2.5000,4.0606,7
2026-06-26,DS-P041,FER-041,Pala cuadrada con mango,Jardinería,2026-06-26,4.0000,6.7500,5.9902,7
2026-06-26,DS-P042,FER-042,"Machete 22""",Jardinería,2026-06-26,10.0000,8.7500,8.4288,7
2026-06-26,DS-P043,FER-043,Rastrillo metálico 16 dientes,Jardinería,2026-06-26,2.0000,3.5000,3.7098,7
2026-06-26,DS-P044,FER-044,"Manguera de jardín 1/2"" x 15 m",Jardinería,2026-06-26,0.0000,2.5000,3.2752,7
2026-06-26,DS-P045,FER-045,Guantes de cuero (par),Seguridad,2026-06-26,4.0000,8.2500,7.8143,7
2026-06-26,DS-P046,FER-046,Lentes de seguridad claros,Seguridad,2026-06-26,5.0000,5.0000,4.4647,7
2026-06-26,DS-P047,FER-047,Casco de seguridad,Seguridad,2026-06-26,5.0000,2.5000,3.7544,7
2026-06-26,DS-P048,FER-048,Silicón transparente 280 ml,Adhesivos y Selladores,2026-06-26,8.0000,7.5000,7.9384,7
2026-06-26,DS-P049,FER-049,Adhesivo de contacto 1/4 galón,Adhesivos y Selladores,2026-06-26,0.0000,4.2500,4.2820,7
2026-06-26,DS-P050,FER-050,Pegamento epóxico 2 componentes,Adhesivos y Selladores,2026-06-26,0.0000,2.5000,5.0983,7
2026-06-26,ccc1fa5f-09b9-486c-8a74-3dfa0298911a,CEM-001,Cemento gris 42.5 kg,Construcción,2026-06-26,32.0000,47.2500,44.1083,7
2026-06-26,e6d66d11-b7e0-4153-81fa-62a11cef4515,PLO-001,"Tubo PVC 1/2"" x 6 m",Plomería,2026-06-26,39.0000,29.0000,29.1866,7
2026-07-03,0952bcea-dcc1-484d-b422-b1a41871f4be,CER-001,Candado de bronce 40 mm,Cerrajería,2026-07-03,13.0000,2.0000,3.2652,7
2026-07-03,0b4327ce-a267-40d8-bc6b-74ab7d775d30,TOR-001,"Tornillo para madera 1"" (caja 100 u)",Tornillería,2026-07-03,39.0000,33.2500,28.4287,7
2026-07-03,126b5449-9df4-496e-a1b9-f527a5ea0c0a,CER-023,Candado de bronce 40 mm,Cerrajería,2026-07-03,9.0000,6.5000,8.4185,7
2026-07-03,30cf2d34-7ddc-45a8-9eac-4a9fc4cfa3f5,ELE-001,Cable THHN #12 (rollo 100 m),Eléctrico,2026-07-03,2.0000,1.0000,1.8242,7
2026-07-03,765694c8-9734-462c-a35f-797118e2e09e,PIN-001,Pintura acrílica blanca 1 galón,Pinturas,2026-07-03,8.0000,16.0000,16.3192,7
2026-07-03,92e71d63-18a8-434d-843c-bf74be57070f,HER-002,Cinta métrica 5 m,Herramientas,2026-07-03,12.0000,13.0000,13.7599,7
2026-07-03,9acb88c2-673a-4ca9-b665-b129976958bd,HER-001,Martillo de uña 16 oz,Herramientas,2026-07-03,8.0000,6.7500,6.4143,7
2026-07-03,DS-P010,FER-010,Mortero seco 40 kg,Construcción,2026-07-03,5.0000,14.2500,12.9876,7
2026-07-03,DS-P011,FER-011,Pegamento para cerámica 20 kg,Construcción,2026-07-03,8.0000,9.7500,9.6327,7
2026-07-03,DS-P012,FER-012,Impermeabilizante acrílico 1 galón,Construcción,2026-07-03,3.0000,4.7500,4.2959,7
2026-07-03,DS-P013,FER-013,Malla electrosoldada 6x6 (lámina),Construcción,2026-07-03,4.0000,4.0000,4.1541,7
2026-07-03,DS-P014,FER-014,Alambre de amarre (libra),Construcción,2026-07-03,26.0000,21.7500,24.0720,7
2026-07-03,DS-P015,FER-015,Tomacorriente doble polarizado,Eléctrico,2026-07-03,13.0000,17.7500,16.0883,7
2026-07-03,DS-P016,FER-016,Interruptor sencillo,Eléctrico,2026-07-03,10.0000,12.5000,11.6129,7
2026-07-03,DS-P017,FER-017,Breaker 20 A enchufable,Eléctrico,2026-07-03,5.0000,5.2500,5.5237,7
2026-07-03,DS-P018,FER-018,"Cinta aislante 3/4"" x 20 m",Eléctrico,2026-07-03,33.0000,21.7500,19.2116,7
2026-07-03,DS-P019,FER-019,Bombillo LED 12 W,Eléctrico,2026-07-03,26.0000,14.5000,16.0293,7
2026-07-03,DS-P020,FER-020,"Codo PVC 1/2"" x 90°",Plomería,2026-07-03,75.0000,52.7500,46.8252,7
2026-07-03,DS-P021,FER-021,"Tee PVC 1/2""",Plomería,2026-07-03,41.0000,32.5000,27.0020,7
2026-07-03,DS-P022,FER-022,Pegamento PVC 1/4 galón,Plomería,2026-07-03,10.0000,20.0000,20.9006,7
2026-07-03,DS-P023,FER-023,"Llave de paso 1/2""",Plomería,2026-07-03,8.0000,6.7500,8.4065,7
2026-07-03,DS-P024,FER-024,Grifo metálico para lavamanos,Plomería,2026-07-03,4.0000,1.7500,3.0308,7
2026-07-03,DS-P025,FER-025,"Alicate universal 8""",Herramientas,2026-07-03,7.0000,7.7500,5.3301,7
2026-07-03,DS-P026,FER-026,Destornillador de estrella #2,Herramientas,2026-07-03,8.0000,7.0000,6.6346,7
2026-07-03,DS-P027,FER-027,"Llave ajustable 10""",Herramientas,2026-07-03,3.0000,3.7500,4.6886,7
2026-07-03,DS-P028,FER-028,"Taladro percutor 1/2"" 750 W",Herramientas Eléctricas,2026-07-03,0.0000,0.7500,1.1271,7
2026-07-03,DS-P029,FER-029,"Pulidora angular 4-1/2""",Herramientas Eléctricas,2026-07-03,0.0000,0.7500,1.2223,7
2026-07-03,DS-P030,FER-030,"Sierra circular 7-1/4""",Herramientas Eléctricas,2026-07-03,0.0000,0.7500,0.7659,7
2026-07-03,DS-P031,FER-031,Rotomartillo SDS 800 W,Herramientas Eléctricas,2026-07-03,1.0000,0.0000,0.1988,7
2026-07-03,DS-P032,FER-032,Pintura de aceite color 1 galón,Pinturas,2026-07-03,5.0000,3.5000,3.0317,7
2026-07-03,DS-P033,FER-033,Diluyente (thinner) 1 galón,Pinturas,2026-07-03,4.0000,7.7500,8.2570,7
2026-07-03,DS-P034,FER-034,"Brocha 3""",Pinturas,2026-07-03,9.0000,10.2500,11.7843,7
2026-07-03,DS-P035,FER-035,"Rodillo 9"" con bandeja",Pinturas,2026-07-03,10.0000,6.2500,7.0003,7
2026-07-03,DS-P036,FER-036,"Clavo de acero 2-1/2"" (libra)",Tornillería,2026-07-03,25.0000,31.0000,30.0651,7
2026-07-03,DS-P037,FER-037,"Perno hexagonal 3/8"" x 3"" con tuerca",Tornillería,2026-07-03,11.0000,22.5000,21.1300,7
2026-07-03,DS-P038,FER-038,"Taquete plástico 1/4"" (bolsa 100 u)",Tornillería,2026-07-03,4.0000,12.2500,11.3158,7
2026-07-03,DS-P039,FER-039,"Bisagra de acero 3"" (par)",Cerrajería,2026-07-03,5.0000,11.0000,9.7912,7
2026-07-03,DS-P040,FER-040,Cerradura de pomo para puerta,Cerrajería,2026-07-03,3.0000,1.7500,3.4345,7
2026-07-03,DS-P041,FER-041,Pala cuadrada con mango,Jardinería,2026-07-03,1.0000,5.5000,6.8092,7
2026-07-03,DS-P042,FER-042,"Machete 22""",Jardinería,2026-07-03,19.0000,9.7500,8.8092,7
2026-07-03,DS-P043,FER-043,Rastrillo metálico 16 dientes,Jardinería,2026-07-03,4.0000,3.2500,2.6237,7
2026-07-03,DS-P044,FER-044,"Manguera de jardín 1/2"" x 15 m",Jardinería,2026-07-03,2.0000,1.7500,3.6251,7
2026-07-03,DS-P045,FER-045,Guantes de cuero (par),Seguridad,2026-07-03,6.0000,7.2500,9.9393,7
2026-07-03,DS-P046,FER-046,Lentes de seguridad claros,Seguridad,2026-07-03,6.0000,5.5000,5.5832,7
2026-07-03,DS-P047,FER-047,Casco de seguridad,Seguridad,2026-07-03,3.0000,3.5000,2.6700,7
2026-07-03,DS-P048,FER-048,Silicón transparente 280 ml,Adhesivos y Selladores,2026-07-03,7.0000,7.0000,6.7309,7
2026-07-03,DS-P049,FER-049,Adhesivo de contacto 1/4 galón,Adhesivos y Selladores,2026-07-03,3.0000,2.2500,4.0290,7
2026-07-03,DS-P050,FER-050,Pegamento epóxico 2 componentes,Adhesivos y Selladores,2026-07-03,3.0000,1.2500,2.9795,7
2026-07-03,ccc1fa5f-09b9-486c-8a74-3dfa0298911a,CEM-001,Cemento gris 42.5 kg,Construcción,2026-07-03,37.0000,46.2500,42.3446,7
2026-07-03,e6d66d11-b7e0-4153-81fa-62a11cef4515,PLO-001,"Tubo PVC 1/2"" x 6 m",Plomería,2026-07-03,32.0000,33.5000,31.6137,7
2026-07-10,0952bcea-dcc1-484d-b422-b1a41871f4be,CER-001,Candado de bronce 40 mm,Cerrajería,2026-07-10,5.0000,4.5000,5.3592,7
2026-07-10,0b4327ce-a267-40d8-bc6b-74ab7d775d30,TOR-001,"Tornillo para madera 1"" (caja 100 u)",Tornillería,2026-07-10,44.0000,35.5000,33.9269,7
2026-07-10,126b5449-9df4-496e-a1b9-f527a5ea0c0a,CER-023,Candado de bronce 40 mm,Cerrajería,2026-07-10,5.0000,6.2500,6.0784,7
2026-07-10,30cf2d34-7ddc-45a8-9eac-4a9fc4cfa3f5,ELE-001,Cable THHN #12 (rollo 100 m),Eléctrico,2026-07-10,0.0000,1.0000,1.8362,7
2026-07-10,765694c8-9734-462c-a35f-797118e2e09e,PIN-001,Pintura acrílica blanca 1 galón,Pinturas,2026-07-10,11.0000,13.5000,15.4950,7
2026-07-10,92e71d63-18a8-434d-843c-bf74be57070f,HER-002,Cinta métrica 5 m,Herramientas,2026-07-10,11.0000,13.5000,16.3239,7
2026-07-10,9acb88c2-673a-4ca9-b665-b129976958bd,HER-001,Martillo de uña 16 oz,Herramientas,2026-07-10,5.0000,7.7500,6.4849,7
2026-07-10,DS-P010,FER-010,Mortero seco 40 kg,Construcción,2026-07-10,24.0000,11.7500,11.2297,7
2026-07-10,DS-P011,FER-011,Pegamento para cerámica 20 kg,Construcción,2026-07-10,7.0000,9.2500,9.5679,7
2026-07-10,DS-P012,FER-012,Impermeabilizante acrílico 1 galón,Construcción,2026-07-10,6.0000,3.5000,4.5511,7
2026-07-10,DS-P013,FER-013,Malla electrosoldada 6x6 (lámina),Construcción,2026-07-10,1.0000,4.0000,4.6547,7
2026-07-10,DS-P014,FER-014,Alambre de amarre (libra),Construcción,2026-07-10,22.0000,21.5000,24.3301,7
2026-07-10,DS-P015,FER-015,Tomacorriente doble polarizado,Eléctrico,2026-07-10,12.0000,18.5000,14.2352,7
2026-07-10,DS-P016,FER-016,Interruptor sencillo,Eléctrico,2026-07-10,8.0000,11.2500,11.3021,7
2026-07-10,DS-P017,FER-017,Breaker 20 A enchufable,Eléctrico,2026-07-10,7.0000,5.0000,5.7763,7
2026-07-10,DS-P018,FER-018,"Cinta aislante 3/4"" x 20 m",Eléctrico,2026-07-10,17.0000,25.2500,30.4011,7
2026-07-10,DS-P019,FER-019,Bombillo LED 12 W,Eléctrico,2026-07-10,14.0000,15.0000,14.6775,7
2026-07-10,DS-P020,FER-020,"Codo PVC 1/2"" x 90°",Plomería,2026-07-10,46.0000,56.2500,48.1463,7
2026-07-10,DS-P021,FER-021,"Tee PVC 1/2""",Plomería,2026-07-10,20.0000,34.5000,34.7195,7
2026-07-10,DS-P022,FER-022,Pegamento PVC 1/4 galón,Plomería,2026-07-10,21.0000,19.2500,20.1143,7
2026-07-10,DS-P023,FER-023,"Llave de paso 1/2""",Plomería,2026-07-10,12.0000,6.0000,9.4156,7
2026-07-10,DS-P024,FER-024,Grifo metálico para lavamanos,Plomería,2026-07-10,3.0000,2.5000,1.9859,7
2026-07-10,DS-P025,FER-025,"Alicate universal 8""",Herramientas,2026-07-10,2.0000,7.5000,5.4651,7
2026-07-10,DS-P026,FER-026,Destornillador de estrella #2,Herramientas,2026-07-10,7.0000,7.7500,6.0312,7
2026-07-10,DS-P027,FER-027,"Llave ajustable 10""",Herramientas,2026-07-10,2.0000,3.5000,3.9064,7
2026-07-10,DS-P028,FER-028,"Taladro percutor 1/2"" 750 W",Herramientas Eléctricas,2026-07-10,0.0000,0.7500,2.0629,7
2026-07-10,DS-P029,FER-029,"Pulidora angular 4-1/2""",Herramientas Eléctricas,2026-07-10,3.0000,0.2500,1.1640,7
2026-07-10,DS-P030,FER-030,"Sierra circular 7-1/4""",Herramientas Eléctricas,2026-07-10,2.0000,0.5000,1.0076,7
2026-07-10,DS-P031,FER-031,Rotomartillo SDS 800 W,Herramientas Eléctricas,2026-07-10,2.0000,0.2500,0.5587,7
2026-07-10,DS-P032,FER-032,Pintura de aceite color 1 galón,Pinturas,2026-07-10,6.0000,3.7500,3.8028,7
2026-07-10,DS-P033,FER-033,Diluyente (thinner) 1 galón,Pinturas,2026-07-10,3.0000,6.2500,7.4794,7
2026-07-10,DS-P034,FER-034,"Brocha 3""",Pinturas,2026-07-10,7.0000,10.2500,10.9914,7
2026-07-10,DS-P035,FER-035,"Rodillo 9"" con bandeja",Pinturas,2026-07-10,7.0000,6.2500,9.1710,7
2026-07-10,DS-P036,FER-036,"Clavo de acero 2-1/2"" (libra)",Tornillería,2026-07-10,45.0000,31.2500,31.5148,7
2026-07-10,DS-P037,FER-037,"Perno hexagonal 3/8"" x 3"" con tuerca",Tornillería,2026-07-10,25.0000,21.0000,22.8721,7
2026-07-10,DS-P038,FER-038,"Taquete plástico 1/4"" (bolsa 100 u)",Tornillería,2026-07-10,8.0000,10.0000,12.6600,7
2026-07-10,DS-P039,FER-039,"Bisagra de acero 3"" (par)",Cerrajería,2026-07-10,7.0000,10.5000,10.8370,7
2026-07-10,DS-P040,FER-040,Cerradura de pomo para puerta,Cerrajería,2026-07-10,3.0000,1.7500,3.8004,7
2026-07-10,DS-P041,FER-041,Pala cuadrada con mango,Jardinería,2026-07-10,2.0000,4.7500,5.1758,7
2026-07-10,DS-P042,FER-042,"Machete 22""",Jardinería,2026-07-10,13.0000,11.5000,8.9363,7
2026-07-10,DS-P043,FER-043,Rastrillo metálico 16 dientes,Jardinería,2026-07-10,2.0000,3.2500,3.2441,7
2026-07-10,DS-P044,FER-044,"Manguera de jardín 1/2"" x 15 m",Jardinería,2026-07-10,6.0000,1.5000,3.1097,7
2026-07-10,DS-P045,FER-045,Guantes de cuero (par),Seguridad,2026-07-10,5.0000,6.7500,7.9331,7
2026-07-10,DS-P046,FER-046,Lentes de seguridad claros,Seguridad,2026-07-10,4.0000,5.5000,5.2879,7
2026-07-10,DS-P047,FER-047,Casco de seguridad,Seguridad,2026-07-10,2.0000,3.7500,3.2485,7
2026-07-10,DS-P048,FER-048,Silicón transparente 280 ml,Adhesivos y Selladores,2026-07-10,3.0000,8.2500,7.2001,7
2026-07-10,DS-P049,FER-049,Adhesivo de contacto 1/4 galón,Adhesivos y Selladores,2026-07-10,1.0000,1.7500,3.8337,7
2026-07-10,DS-P050,FER-050,Pegamento epóxico 2 componentes,Adhesivos y Selladores,2026-07-10,3.0000,1.5000,3.3031,7
2026-07-10,ccc1fa5f-09b9-486c-8a74-3dfa0298911a,CEM-001,Cemento gris 42.5 kg,Construcción,2026-07-10,70.0000,47.5000,45.1620,7
2026-07-10,e6d66d11-b7e0-4153-81fa-62a11cef4515,PLO-001,"Tubo PVC 1/2"" x 6 m",Plomería,2026-07-10,31.0000,35.0000,33.1073,7
2026-07-17,0952bcea-dcc1-484d-b422-b1a41871f4be,CER-001,Candado de bronce 40 mm,Cerrajería,2026-07-17,2.0000,5.2500,6.4086,7
2026-07-17,0b4327ce-a267-40d8-bc6b-74ab7d775d30,TOR-001,"Tornillo para madera 1"" (caja 100 u)",Tornillería,2026-07-17,32.0000,40.7500,32.7180,7
2026-07-17,126b5449-9df4-496e-a1b9-f527a5ea0c0a,CER-023,Candado de bronce 40 mm,Cerrajería,2026-07-17,1.0000,5.7500,7.9396,7
2026-07-17,30cf2d34-7ddc-45a8-9eac-4a9fc4cfa3f5,ELE-001,Cable THHN #12 (rollo 100 m),Eléctrico,2026-07-17,2.0000,1.0000,1.5677,7
2026-07-17,765694c8-9734-462c-a35f-797118e2e09e,PIN-001,Pintura acrílica blanca 1 galón,Pinturas,2026-07-17,9.0000,13.7500,13.6981,7
2026-07-17,92e71d63-18a8-434d-843c-bf74be57070f,HER-002,Cinta métrica 5 m,Herramientas,2026-07-17,18.0000,11.7500,12.3424,7
2026-07-17,9acb88c2-673a-4ca9-b665-b129976958bd,HER-001,Martillo de uña 16 oz,Herramientas,2026-07-17,10.0000,7.2500,6.4585,7
2026-07-17,DS-P010,FER-010,Mortero seco 40 kg,Construcción,2026-07-17,19.0000,13.2500,10.3078,7
2026-07-17,DS-P011,FER-011,Pegamento para cerámica 20 kg,Construcción,2026-07-17,5.0000,9.5000,10.1797,7
2026-07-17,DS-P012,FER-012,Impermeabilizante acrílico 1 galón,Construcción,2026-07-17,5.0000,5.0000,4.8334,7
2026-07-17,DS-P013,FER-013,Malla electrosoldada 6x6 (lámina),Construcción,2026-07-17,2.0000,3.7500,4.4986,7
2026-07-17,DS-P014,FER-014,Alambre de amarre (libra),Construcción,2026-07-17,28.0000,20.7500,22.6710,7
2026-07-17,DS-P015,FER-015,Tomacorriente doble polarizado,Eléctrico,2026-07-17,16.0000,16.2500,12.6469,7
2026-07-17,DS-P016,FER-016,Interruptor sencillo,Eléctrico,2026-07-17,17.0000,10.5000,12.0009,7
2026-07-17,DS-P017,FER-017,Breaker 20 A enchufable,Eléctrico,2026-07-17,5.0000,5.7500,6.3972,7
2026-07-17,DS-P018,FER-018,"Cinta aislante 3/4"" x 20 m",Eléctrico,2026-07-17,23.0000,25.0000,22.5361,7
2026-07-17,DS-P019,FER-019,Bombillo LED 12 W,Eléctrico,2026-07-17,28.0000,15.5000,14.1914,7
2026-07-17,DS-P020,FER-020,"Codo PVC 1/2"" x 90°",Plomería,2026-07-17,47.0000,57.7500,57.5262,7
2026-07-17,DS-P021,FER-021,"Tee PVC 1/2""",Plomería,2026-07-17,24.0000,26.2500,34.9802,7
2026-07-17,DS-P022,FER-022,Pegamento PVC 1/4 galón,Plomería,2026-07-17,13.0000,17.7500,18.9098,7
2026-07-17,DS-P023,FER-023,"Llave de paso 1/2""",Plomería,2026-07-17,6.0000,7.5000,9.8059,7
2026-07-17,DS-P024,FER-024,Grifo metálico para lavamanos,Plomería,2026-07-17,3.0000,2.0000,1.8461,7
2026-07-17,DS-P025,FER-025,"Alicate universal 8""",Herramientas,2026-07-17,5.0000,6.2500,5.8338,7
2026-07-17,DS-P026,FER-026,Destornillador de estrella #2,Herramientas,2026-07-17,8.0000,7.7500,6.4590,7
2026-07-17,DS-P027,FER-027,"Llave ajustable 10""",Herramientas,2026-07-17,1.0000,3.2500,3.5096,7
2026-07-17,DS-P028,FER-028,"Taladro percutor 1/2"" 750 W",Herramientas Eléctricas,2026-07-17,2.0000,0.2500,2.2807,7
2026-07-17,DS-P029,FER-029,"Pulidora angular 4-1/2""",Herramientas Eléctricas,2026-07-17,1.0000,1.0000,0.6300,7
2026-07-17,DS-P030,FER-030,"Sierra circular 7-1/4""",Herramientas Eléctricas,2026-07-17,0.0000,0.7500,0.7200,7
2026-07-17,DS-P031,FER-031,Rotomartillo SDS 800 W,Herramientas Eléctricas,2026-07-17,0.0000,0.7500,0.6650,7
2026-07-17,DS-P032,FER-032,Pintura de aceite color 1 galón,Pinturas,2026-07-17,4.0000,3.7500,4.4973,7
2026-07-17,DS-P033,FER-033,Diluyente (thinner) 1 galón,Pinturas,2026-07-17,6.0000,4.5000,4.1505,7
2026-07-17,DS-P034,FER-034,"Brocha 3""",Pinturas,2026-07-17,10.0000,9.7500,9.1638,7
2026-07-17,DS-P035,FER-035,"Rodillo 9"" con bandeja",Pinturas,2026-07-17,6.0000,6.0000,9.0302,7
2026-07-17,DS-P036,FER-036,"Clavo de acero 2-1/2"" (libra)",Tornillería,2026-07-17,38.0000,34.5000,34.1734,7
2026-07-17,DS-P037,FER-037,"Perno hexagonal 3/8"" x 3"" con tuerca",Tornillería,2026-07-17,10.0000,21.0000,17.6553,7
2026-07-17,DS-P038,FER-038,"Taquete plástico 1/4"" (bolsa 100 u)",Tornillería,2026-07-17,5.0000,9.7500,12.3248,7
2026-07-17,DS-P039,FER-039,"Bisagra de acero 3"" (par)",Cerrajería,2026-07-17,5.0000,8.0000,9.2654,7
2026-07-17,DS-P040,FER-040,Cerradura de pomo para puerta,Cerrajería,2026-07-17,0.0000,2.0000,2.9127,7
2026-07-17,DS-P041,FER-041,Pala cuadrada con mango,Jardinería,2026-07-17,7.0000,3.0000,5.4088,7
2026-07-17,DS-P042,FER-042,"Machete 22""",Jardinería,2026-07-17,7.0000,13.5000,12.6838,7
2026-07-17,DS-P043,FER-043,Rastrillo metálico 16 dientes,Jardinería,2026-07-17,1.0000,2.7500,3.1851,7
2026-07-17,DS-P044,FER-044,"Manguera de jardín 1/2"" x 15 m",Jardinería,2026-07-17,4.0000,2.5000,2.0046,7
2026-07-17,DS-P045,FER-045,Guantes de cuero (par),Seguridad,2026-07-17,7.0000,6.0000,6.5406,7
2026-07-17,DS-P046,FER-046,Lentes de seguridad claros,Seguridad,2026-07-17,7.0000,5.5000,5.9238,7
2026-07-17,DS-P047,FER-047,Casco de seguridad,Seguridad,2026-07-17,2.0000,3.7500,3.5734,7
2026-07-17,DS-P048,FER-048,Silicón transparente 280 ml,Adhesivos y Selladores,2026-07-17,5.0000,7.2500,7.4020,7
2026-07-17,DS-P049,FER-049,Adhesivo de contacto 1/4 galón,Adhesivos y Selladores,2026-07-17,2.0000,1.7500,2.7758,7
2026-07-17,DS-P050,FER-050,Pegamento epóxico 2 componentes,Adhesivos y Selladores,2026-07-17,3.0000,1.5000,2.9779,7
2026-07-17,ccc1fa5f-09b9-486c-8a74-3dfa0298911a,CEM-001,Cemento gris 42.5 kg,Construcción,2026-07-17,46.0000,54.2500,50.9556,7
2026-07-17,e6d66d11-b7e0-4153-81fa-62a11cef4515,PLO-001,"Tubo PVC 1/2"" x 6 m",Plomería,2026-07-17,35.0000,31.7500,30.5527,7
2026-07-24,0952bcea-dcc1-484d-b422-b1a41871f4be,CER-001,Candado de bronce 40 mm,Cerrajería,2026-07-24,5.0000,5.5000,5.0501,7
2026-07-24,0b4327ce-a267-40d8-bc6b-74ab7d775d30,TOR-001,"Tornillo para madera 1"" (caja 100 u)",Tornillería,2026-07-24,48.0000,37.5000,36.4647,7
2026-07-24,126b5449-9df4-496e-a1b9-f527a5ea0c0a,CER-023,Candado de bronce 40 mm,Cerrajería,2026-07-24,7.0000,4.7500,4.2614,7
2026-07-24,30cf2d34-7ddc-45a8-9eac-4a9fc4cfa3f5,ELE-001,Cable THHN #12 (rollo 100 m),Eléctrico,2026-07-24,3.0000,1.2500,1.6032,7
2026-07-24,765694c8-9734-462c-a35f-797118e2e09e,PIN-001,Pintura acrílica blanca 1 galón,Pinturas,2026-07-24,7.0000,12.5000,14.4063,7
2026-07-24,92e71d63-18a8-434d-843c-bf74be57070f,HER-002,Cinta métrica 5 m,Herramientas,2026-07-24,17.0000,13.5000,11.8737,7
2026-07-24,9acb88c2-673a-4ca9-b665-b129976958bd,HER-001,Martillo de uña 16 oz,Herramientas,2026-07-24,9.0000,8.0000,6.5641,7
2026-07-24,DS-P010,FER-010,Mortero seco 40 kg,Construcción,2026-07-24,16.0000,15.0000,16.3322,7
2026-07-24,DS-P011,FER-011,Pegamento para cerámica 20 kg,Construcción,2026-07-24,9.0000,8.5000,9.4996,7
2026-07-24,DS-P012,FER-012,Impermeabilizante acrílico 1 galón,Construcción,2026-07-24,3.0000,4.2500,3.7434,7
2026-07-24,DS-P013,FER-013,Malla electrosoldada 6x6 (lámina),Construcción,2026-07-24,3.0000,2.5000,2.9354,7
2026-07-24,DS-P014,FER-014,Alambre de amarre (libra),Construcción,2026-07-24,25.0000,23.7500,23.3777,7
2026-07-24,DS-P015,FER-015,Tomacorriente doble polarizado,Eléctrico,2026-07-24,12.0000,14.5000,13.1562,7
